lsl_ts,recv_ts,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,marker,trial_index,session_id
26349.612849099998,1779031938.740076,-128161.015625,-128293.0,-128151.578125,-129170.1484375,-128314.859375,-128615.2265625,-128276.7265625,-128400.5546875,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.6168491,1779031938.7400868,-128161.125,-128303.375,-128165.375,-129144.6953125,-128259.5390625,-128573.828125,-128295.7265625,-128400.421875,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.6208491,1779031938.740128,-128172.3046875,-128325.65625,-128196.734375,-129132.7109375,-128263.6328125,-128546.0703125,-128328.3359375,-128411.6640625,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.6248491,1779031938.7401652,-128169.9296875,-128328.71875,-128209.1796875,-129097.3046875,-128279.8359375,-128491.171875,-128331.1796875,-128419.5078125,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.6288491,1779031938.740177,-128140.1171875,-128297.46875,-128183.7265625,-129020.4140625,-128368.0546875,-128390.3671875,-128303.390625,-128420.4296875,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.632849100002,1779031938.7401862,-128104.7109375,-128262.3359375,-128155.09375,-128940.0625,-128295.171875,-128288.7734375,-128285.984375,-128411.53125,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.636849100003,1779031938.740225,-128104.3046875,-128272.9765625,-128178.71875,-128916.59375,-128243.9140625,-128223.21875,-128306.03125,-128408.9609375,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.640849100004,1779031938.7402427,-128108.6640625,-128287.6796875,-128205.9375,-128898.2421875,-128277.53125,-128038.65625,-128328.828125,-128419.0234375,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.644849100005,1779031938.740282,-128086.3828125,-128269.8203125,-128199.0546875,-128843.4765625,-128351.453125,-128058.0625,-128313.140625,-128425.9296875,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.648849100005,1779031938.740316,-128027.015625,-128214.0546875,-128179.859375,-128743.703125,-128449.6171875,-128142.7734375,-128298.96875,-128423.9140625,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.652009,1779031938.7403374,-127942.234375,-128137.03125,-128187.5703125,-128629.078125,-128412.203125,-128209.203125,-128288.7734375,-128413.8984375,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.656009000002,1779031938.7403848,-128081.5546875,-127971.25,-128158.0859375,-128560.75,-128325.703125,-128330.1015625,-128280.8828125,-128410.125,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.660009000003,1779031938.7404158,-128211.3046875,-127977.6875,-128150.9765625,-128505.9921875,-128329.4375,-128468.125,-128280.171875,-128411.84375,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.664009000004,1779031938.7404284,-128173.7578125,-128200.578125,-128177.265625,-128397.875,-128395.6875,-128627.515625,-128290.765625,-128415.9765625,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.668009000005,1779031938.740438,-128097.3125,-128456.390625,-128240.921875,-128088.125,-128463.140625,-128829.109375,-128297.1796875,-128415.3125,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.672009000005,1779031938.7404757,-128017.8984375,-128755.4140625,-128187.609375,-128127.265625,-128372.84375,-128751.7265625,-128281.7578125,-128402.859375,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.676009000006,1779031938.7405357,-127979.140625,-128795.7578125,-128134.7265625,-128445.2421875,-128276.9296875,-128678.390625,-128272.9296875,-128399.53125,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.680009000007,1779031938.7405481,-127963.0703125,-128783.9140625,-128137.3203125,-128888.4765625,-128292.6875,-128616.03125,-128275.96875,-128404.46875,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.684009000008,1779031938.7405572,-128143.9609375,-128762.1171875,-128146.1484375,-129280.921875,-128309.0703125,-128536.03125,-128277.78125,-128405.3828125,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.68800900001,1779031938.7405674,-128194.8125,-128724.3671875,-128168.6796875,-129243.28125,-128375.90625,-128429.1875,-128280.8671875,-128406.28125,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.6912166,1779031938.7405765,-128152.8984375,-128682.6328125,-128143.7109375,-129155.734375,-128306.8125,-128320.46875,-128269.1953125,-128396.375,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.6952166,1779031938.7405856,-128151.4453125,-128690.859375,-128147.0,-129129.9609375,-128248.0546875,-128280.0390625,-128286.0078125,-128395.125,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.6992166,1779031938.7405941,-128163.2734375,-128712.8125,-128181.7109375,-129118.671875,-128253.8828125,-128229.078125,-128319.7578125,-128402.59375,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.703216600003,1779031938.7406032,-128153.5703125,-128708.4765625,-128187.703125,-129075.3125,-128303.078125,-128016.796875,-128317.0703125,-128414.0390625,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.707216600003,1779031938.862266,-128104.375,-128658.5859375,-128175.03125,-128979.1796875,-128430.640625,-127979.3125,-128292.953125,-128412.9609375,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.711216600004,1779031938.8632345,-128039.9765625,-128595.0390625,-128172.2109375,-128872.0859375,-128381.6953125,-128054.28125,-128280.28125,-128403.8671875,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.715216600005,1779031938.8632522,-128012.6875,-128577.4296875,-128144.203125,-128821.5546875,-128271.875,-128202.9921875,-128276.5703125,-128401.09375,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.719216600006,1779031938.8632627,-127992.390625,-128574.875,-128150.0859375,-128786.5234375,-128276.90625,-128371.140625,-128284.125,-128407.125,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.723216600007,1779031938.8632724,-127947.1328125,-128546.0234375,-128162.375,-128720.3203125,-128378.4765625,-128495.890625,-128285.109375,-128410.796875,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.727216600008,1779031938.8632822,-128068.4765625,-128468.640625,-128216.9140625,-128599.578125,-128479.2109375,-128556.75,-128294.3671875,-128411.8203125,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.731176,1779031938.8632915,-128173.53125,-128398.8828125,-128153.8359375,-128486.765625,-128361.796875,-128751.1875,-128274.25,-128395.4375,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.735176000002,1779031938.8633006,-128178.7421875,-128402.9921875,-128138.6640625,-128456.5234375,-128240.9453125,-128919.921875,-128287.3046875,-128393.0703125,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.739176000003,1779031938.8633099,-128191.4375,-128427.3984375,-128175.7421875,-128448.5234375,-128247.671875,-128898.015625,-128321.2109375,-128400.6015625,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.743176000004,1779031938.8633192,-128191.140625,-128431.6015625,-128191.546875,-128395.7265625,-128266.359375,-128840.953125,-128326.9296875,-128405.5859375,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.747176000004,1779031938.863328,-128154.6015625,-128393.515625,-128169.2421875,-128131.640625,-128384.265625,-128732.0546875,-128297.984375,-128409.765625,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.751176000005,1779031938.8633373,-128090.515625,-128329.859375,-128151.5625,-128150.7109375,-128355.515625,-128598.125,-128273.5546875,-128397.9609375,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.755176000006,1779031938.863346,-128057.96875,-128308.7578125,-128128.2890625,-128468.6171875,-128275.9453125,-128524.2265625,-128266.1796875,-128392.7578125,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.759176000007,1779031938.8633556,-128044.25,-128306.859375,-128132.78125,-128947.5078125,-128255.7421875,-128472.2578125,-128273.421875,-128396.78125,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.763176000008,1779031938.863365,-128034.5,-128303.5078125,-128140.3125,-129302.25,-128283.9453125,-128410.4375,-128276.0390625,-128402.6171875,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.76717600001,1779031938.8633738,-127995.9453125,-128271.34375,-128159.7421875,-129251.78125,-128358.3359375,-128285.6484375,-128280.1015625,-128403.421875,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.7713861,1779031938.8633828,-127939.28125,-128215.2578125,-128168.4375,-129149.8125,-128375.234375,-128009.203125,-128274.1796875,-128396.3984375,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.775386100002,1779031938.8633912,-128110.1171875,-128187.0078125,-128141.1875,-129086.21875,-128290.6796875,-128016.53125,-128268.8125,-128389.7421875,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.779386100003,1779031938.8633997,-128206.609375,-128182.515625,-128137.09375,-129046.9453125,-128272.0546875,-128180.5078125,-128276.6640625,-128394.0546875,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.783386100004,1779031938.8634083,-128181.375,-128158.6015625,-128143.3359375,-128987.265625,-128340.609375,-128316.09375,-128277.9765625,-128399.078125,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.787386100004,1779031938.8634174,-128118.90625,-127984.6328125,-128200.328125,-128880.4921875,-128466.1171875,-128389.78125,-128287.2109375,-128401.1796875,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.791386100005,1779031938.863426,-128037.1875,-127888.5703125,-128171.203125,-128755.4140625,-128404.2265625,-128442.9375,-128269.6640625,-128388.796875,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.795386100006,1779031938.8634348,-127994.9140625,-128113.5859375,-128124.734375,-128690.7734375,-128268.234375,-128678.5,-128260.8828125,-128382.1171875,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.799386100007,1779031938.8634431,-127983.71875,-128485.9609375,-128128.2890625,-128658.671875,-128250.1953125,-128899.2890625,-128270.671875,-128386.2109375,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.803386100008,1779031938.863452,-127975.2890625,-128806.375,-128139.1953125,-128620.34375,-128265.796875,-128855.953125,-128272.0546875,-128390.7890625,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.80738610001,1779031938.8634605,-127920.84375,-128797.65625,-128155.40625,-128540.4375,-128381.3125,-128748.0625,-128271.9921875,-128391.5234375,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.8131205,1779031938.8634691,-128028.46875,-128737.6875,-128141.03125,-128438.6640625,-128339.09375,-128620.40625,-128264.125,-128382.359375,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.8171205,1779031938.8634775,-128212.2890625,-128734.9609375,-128130.640625,-128404.4453125,-128240.0234375,-128567.3203125,-128275.921875,-128379.7890625,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.8211205,1779031938.8634863,-128240.09375,-128755.640625,-128161.0390625,-128387.6796875,-128238.6640625,-128537.375,-128305.4296875,-128387.859375,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.8251205,1779031938.8634946,-128233.5703125,-128755.546875,-128171.453125,-128199.640625,-128278.8046875,-128477.875,-128307.1484375,-128394.140625,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.829120500002,1779031938.8635027,-128182.875,-128703.375,-128168.234375,-128109.671875,-128396.2421875,-128353.75,-128284.2421875,-128396.2890625,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.833120500003,1779031938.8635318,-128108.8203125,-128628.6796875,-128173.015625,-128338.953125,-128385.1796875,-128090.2890625,-128269.6015625,-128388.21875,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.837120500004,1779031938.9824777,-128059.265625,-128589.8984375,-128144.1640625,-128677.0703125,-128315.1484375,-127974.2421875,-128261.3515625,-128385.046875,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.841120500005,1779031938.9825056,-128028.0859375,-128570.8515625,-128122.0078125,-129175.359375,-128279.03125,-128109.875,-128260.765625,-128386.875,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.845120500006,1779031938.982525,-127989.734375,-128546.71875,-128144.3828125,-129272.3671875,-128327.3984375,-128244.6796875,-128262.7109375,-128388.015625,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.849120500006,1779031938.982605,-127917.046875,-128479.7734375,-128205.25,-129159.015625,-128461.6640625,-128315.484375,-128278.0234375,-128394.609375,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.852882,1779031938.982635,-128037.09375,-128391.953125,-128172.234375,-129025.984375,-128422.9765625,-128358.828125,-128263.5,-128380.9296875,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.856882,1779031938.9827092,-128182.921875,-128366.15625,-128131.84375,-128966.4375,-128249.7734375,-128537.9765625,-128255.3359375,-128373.15625,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.860882,1779031938.9827428,-128195.7890625,-128376.015625,-128143.1796875,-128943.0546875,-128214.765625,-128856.171875,-128272.28125,-128376.6875,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.864882,1779031938.982752,-128194.5390625,-128380.8203125,-128157.5078125,-128909.4140625,-128260.28125,-128878.1953125,-128276.2578125,-128383.3671875,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.868882000002,1779031938.9828248,-128168.65625,-128353.7109375,-128139.1796875,-128837.3515625,-128341.28125,-128778.1015625,-128263.140625,-128385.421875,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.872882000003,1779031938.9828413,-128130.03125,-128314.4609375,-128121.140625,-128753.3359375,-128308.984375,-128667.6640625,-128256.9453125,-128376.3046875,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.876882000004,1779031938.9828618,-128126.9921875,-128321.390625,-128135.109375,-128726.203125,-128231.9765625,-128621.9296875,-128274.7578125,-128375.6328125,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.880882000005,1779031938.982871,-128138.015625,-128343.625,-128169.21875,-128715.515625,-128239.15625,-128594.390625,-128308.46875,-128384.7734375,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.884882000006,1779031938.982904,-128136.8984375,-128347.984375,-128183.1171875,-128682.078125,-128251.09375,-128540.2578125,-128312.78125,-128392.734375,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.888882000007,1779031938.9829555,-128109.46875,-128320.515625,-128160.5,-128610.0859375,-128347.359375,-128443.6484375,-128285.0,-128397.1796875,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.8920405,1779031938.9829786,-128072.2109375,-128282.4765625,-128129.71875,-128527.71875,-128300.109375,-128337.1484375,-128270.421875,-128387.4140625,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.8960405,1779031938.9829888,-128072.1015625,-128290.875,-128151.2421875,-128503.0625,-128228.6015625,-128295.8359375,-128290.25,-128385.3125,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.9000405,1779031938.9829981,-128086.515625,-128315.53125,-128189.3359375,-128495.953125,-128243.71875,-128269.8203125,-128326.640625,-128395.796875,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.9040405,1779031938.9830444,-128083.2734375,-128318.59375,-128203.390625,-128459.09375,-128268.1875,-128098.8515625,-128328.4921875,-128401.984375,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.908040500002,1779031938.9830825,-128030.8125,-128270.6015625,-128176.96875,-128240.203125,-128412.3828125,-127943.4453125,-128294.03125,-128403.6875,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.912040500003,1779031938.9831214,-127926.71875,-128182.09375,-128188.1953125,-128047.1953125,-128467.234375,-127975.78125,-128277.6875,-128394.921875,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.916040500004,1779031938.9831345,-128036.3125,-128110.390625,-128166.2421875,-128276.390625,-128365.109375,-128064.8359375,-128267.921875,-128387.9765625,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.920040500005,1779031938.9831443,-128156.2109375,-127939.265625,-128157.6796875,-128576.328125,-128352.34375,-128182.765625,-128266.9609375,-128387.796875,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.924040500006,1779031938.9832075,-128101.4453125,-127907.2734375,-128182.71875,-129004.9921875,-128406.5703125,-128270.4921875,-128266.671875,-128387.953125,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.928040500006,1779031938.9832313,-128013.5390625,-128086.09375,-128195.1015625,-129211.75,-128453.1484375,-128321.4296875,-128266.15625,-128384.4453125,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.9333634,1779031938.983247,-127901.53125,-128265.4375,-128168.609375,-129091.5859375,-128417.078125,-128362.1328125,-128250.53125,-128372.703125,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.9373634,1779031938.9832623,-128015.9765625,-128600.1796875,-128118.140625,-129015.7890625,-128274.2734375,-128504.2265625,-128237.65625,-128363.921875,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.9413634,1779031938.9832766,-128181.2421875,-128820.28125,-128113.671875,-128982.0625,-128225.609375,-128817.1484375,-128246.328125,-128364.703125,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.945363400002,1779031938.9833407,-128192.0859375,-128827.875,-128124.984375,-128945.9609375,-128253.4375,-128869.34375,-128252.234375,-128373.7578125,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.949363400003,1779031938.9833663,-128160.7890625,-128796.0234375,-128126.8828125,-128869.921875,-128338.3046875,-128765.2890625,-128253.2109375,-128375.65625,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.953363400004,1779031938.983383,-128118.921875,-128753.3125,-128114.6328125,-128782.9765625,-128295.6640625,-128652.2578125,-128249.234375,-128363.0078125,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.957363400004,1779031938.9834373,-128115.90625,-128758.921875,-128119.484375,-128755.0546875,-128228.5390625,-128606.390625,-128267.2265625,-128362.8046875,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.961363400005,1779031938.9834776,-128128.2890625,-128781.609375,-128155.09375,-128745.7578125,-128229.703125,-128579.4375,-128298.5,-128372.2578125,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.965363400006,1779031939.099712,-128130.1484375,-128788.359375,-128174.203125,-128715.9140625,-128237.453125,-128528.5,-128306.1171875,-128380.28125,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.969363400007,1779031939.0997398,-128106.3828125,-128762.8359375,-128155.5625,-128646.4296875,-128315.9140625,-128434.484375,-128275.234375,-128384.53125,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.9721422,1779031939.099751,-128070.6640625,-128725.6171875,-128124.4921875,-128565.3125,-128280.0625,-128329.8828125,-128250.421875,-128370.921875,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.9761422,1779031939.099761,-128068.765625,-128733.3984375,-128143.828125,-128539.0,-128228.46875,-128287.3046875,-128267.40625,-128369.4453125,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.980142200002,1779031939.09977,-128079.34375,-128754.71875,-128178.78125,-128528.71875,-128230.59375,-128257.9765625,-128300.171875,-128377.625,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.984142200003,1779031939.099779,-128075.875,-128756.6875,-128192.1015625,-128493.8515625,-128255.625,-128090.9609375,-128302.5234375,-128386.34375,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.988142200003,1779031939.099788,-128029.140625,-128711.671875,-128164.9921875,-128349.5703125,-128414.640625,-127927.234375,-128277.46875,-128391.9765625,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.992142200004,1779031939.0997968,-127924.265625,-128629.640625,-128165.390625,-128053.6328125,-128433.1015625,-127964.1875,-128267.453125,-128385.78125,REST,,019e3690-f645-761b-925e-75f7c656582e
26349.996142200005,1779031939.0998056,-128002.25,-128569.2265625,-128148.2734375,-128202.0703125,-128338.5546875,-128059.9140625,-128254.171875,-128375.4375,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.000142200006,1779031939.0998147,-128155.5390625,-128529.171875,-128137.9453125,-128502.9921875,-128327.7109375,-128181.421875,-128251.671875,-128376.5078125,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.004142200007,1779031939.0998237,-128124.15625,-128481.0,-128148.359375,-128925.109375,-128361.6015625,-128285.1796875,-128255.0703125,-128378.046875,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.008142200008,1779031939.0998325,-128056.5859375,-128415.0390625,-128173.9765625,-129209.9375,-128421.765625,-128355.4921875,-128256.5234375,-128375.90625,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.0118572,1779031939.0998423,-127985.0625,-128343.984375,-128139.2890625,-129120.59375,-128354.46875,-128420.5859375,-128244.9453125,-128363.65625,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.0158572,1779031939.0998507,-127959.53125,-128328.2265625,-128113.7421875,-129069.078125,-128223.21875,-128681.609375,-128243.578125,-128358.4453125,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.0198572,1779031939.0999093,-127965.390625,-128345.390625,-128135.21875,-129052.515625,-128204.625,-128898.796875,-128271.453125,-128363.6328125,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.0238572,1779031939.0999215,-127962.5546875,-128351.4765625,-128150.8203125,-129019.609375,-128233.6328125,-128857.09375,-128280.21875,-128374.09375,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.027857200002,1779031939.0999303,-127913.265625,-128321.1875,-128134.546875,-128944.4609375,-128340.9453125,-128755.4140625,-128261.171875,-128376.6171875,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.031857200003,1779031939.1000051,-128020.2890625,-128266.1328125,-128113.40625,-128843.8125,-128325.1015625,-128629.015625,-128246.4453125,-128366.46875,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.035857200004,1779031939.100025,-128189.734375,-128264.6796875,-128114.078125,-128807.1328125,-128222.6796875,-128574.2109375,-128259.71875,-128361.734375,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.039857200005,1779031939.1000352,-128215.5546875,-128286.3203125,-128146.7734375,-128797.3203125,-128221.1640625,-128546.3984375,-128292.734375,-128368.7265625,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.043857200006,1779031939.1000545,-128213.875,-128291.0078125,-128161.3515625,-128765.515625,-128229.859375,-128493.71875,-128300.375,-128373.6015625,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.047857200007,1779031939.100064,-128188.1953125,-128265.4609375,-128142.3046875,-128695.578125,-128312.6015625,-128399.75,-128269.3046875,-128377.0625,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.0504195,1779031939.100073,-128151.5390625,-128229.2109375,-128112.640625,-128614.125,-128272.6171875,-128294.921875,-128237.703125,-128365.5546875,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.0544195,1779031939.1000822,-128149.9296875,-128236.6484375,-128132.984375,-128587.8203125,-128212.828125,-128253.2109375,-128254.3515625,-128367.0546875,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.0584195,1779031939.100091,-128162.9375,-128259.8046875,-128170.4453125,-128579.7265625,-128224.09375,-128202.546875,-128290.5625,-128377.5546875,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.062419500002,1779031939.1001263,-128155.09375,-128258.3515625,-128178.8515625,-128540.5,-128260.4375,-127993.625,-128289.203125,-128383.9296875,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.066419500003,1779031939.1001365,-128107.2109375,-128211.5078125,-128147.8046875,-128428.5,-128397.359375,-127970.0625,-128266.625,-128384.5546875,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.070419500003,1779031939.1001706,-128033.40625,-128137.34375,-128152.2265625,-128127.171875,-128403.171875,-128031.9296875,-128255.3125,-128377.15625,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.074419500004,1779031939.1002095,-127973.640625,-128086.203125,-128124.421875,-128173.28125,-128298.3203125,-128142.015625,-128242.328125,-128368.015625,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.078419500005,1779031939.1002214,-127895.515625,-127921.875,-128140.0703125,-128469.828125,-128341.3671875,-128265.8671875,-128249.3046875,-128373.15625,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.082419500006,1779031939.1002307,-127914.046875,-127823.859375,-128184.5703125,-128802.484375,-128422.8671875,-128340.8984375,-128254.6640625,-128374.5859375,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.086419500007,1779031939.1002598,-128060.921875,-127947.9375,-128204.4453125,-129162.1015625,-128467.1875,-128374.296875,-128256.34375,-128373.984375,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.0892485,1779031939.2687547,-128102.6328125,-128117.5390625,-128151.875,-129108.34375,-128404.3828125,-128411.8203125,-128241.4609375,-128360.484375,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.0932485,1779031939.2687814,-128062.3515625,-128440.6328125,-128113.8046875,-129037.0703125,-128267.5390625,-128616.875,-128237.3671875,-128352.5703125,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.097248500002,1779031939.268792,-128058.3046875,-128786.5078125,-128117.984375,-129010.8515625,-128205.1796875,-128878.90625,-128260.296875,-128354.3125,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.101248500003,1779031939.2688017,-128058.3046875,-128826.421875,-128131.3046875,-128978.0390625,-128224.9609375,-128855.8828125,-128266.265625,-128363.6953125,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.105248500004,1779031939.268811,-128031.3046875,-128797.859375,-128115.078125,-128906.0,-128313.921875,-128756.5546875,-128245.4375,-128364.4140625,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.109248500004,1779031939.2688258,-127991.03125,-128756.1484375,-128095.296875,-128820.1640625,-128269.4453125,-128643.5390625,-128231.9375,-128352.703125,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.113248500005,1779031939.2688348,-127987.40625,-128761.0703125,-128106.875,-128791.2421875,-128196.5078125,-128595.640625,-128247.578125,-128349.953125,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.117248500006,1779031939.268844,-128000.0546875,-128783.8203125,-128143.0859375,-128782.03125,-128208.3984375,-128569.890625,-128282.71875,-128360.8125,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.121248500007,1779031939.2688527,-128002.9453125,-128790.6875,-128162.3984375,-128753.0703125,-128218.75,-128520.7890625,-128293.5625,-128372.0625,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.125248500008,1779031939.2688618,-127975.609375,-128765.9609375,-128145.9296875,-128685.0703125,-128311.5078125,-128428.34375,-128265.3984375,-128373.2421875,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.1270555,1779031939.2688704,-127917.2890625,-128722.4921875,-128108.21875,-128597.609375,-128301.9609375,-128315.8671875,-128240.7890625,-128363.921875,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.131055500002,1779031939.2688797,-128076.75,-128712.875,-128110.859375,-128555.2109375,-128223.2890625,-128257.3046875,-128245.96875,-128361.3515625,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.135055500003,1779031939.2689326,-128223.1953125,-128730.2265625,-128141.34375,-128540.6328125,-128215.5703125,-128218.703125,-128274.8984375,-128368.8828125,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.139055500003,1779031939.2690303,-128223.84375,-128732.546875,-128153.2109375,-128505.5234375,-128247.71875,-128026.1875,-128278.4296875,-128374.765625,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.143055500004,1779031939.2690496,-128178.421875,-128687.171875,-128132.2890625,-128399.640625,-128386.4296875,-127925.9140625,-128256.078125,-128375.8359375,REST,,019e3690-f645-761b-925e-75f7c656582e
26350.147055500005,1779031939.2690601,-128104.796875,-128613.4765625,-128146.734375,-128098.5390625,-128384.6015625,-127983.875,-128245.953125,-128367.8359375,REST,,019e3690-f645-761b-925e-75f7c656582e
