lsl_ts,recv_ts,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,marker,trial_index,session_id
11041.669923500001,1779367027.5964744,154564.1875,88472.5390625,157183.640625,99193.328125,123392.4921875,147486.25,125859.859375,133596.6875,REST,,019e4a8a-021a-73ee-93e6-5aa72efa3c15
11041.673923500002,1779367027.596528,154474.609375,88655.6015625,157094.046875,99261.59375,123278.2265625,147456.875,125770.671875,133671.65625,REST,,019e4a8a-021a-73ee-93e6-5aa72efa3c15
11041.677923500003,1779367027.596595,154175.140625,88776.96875,156798.34375,99235.9765625,122934.234375,147288.703125,125472.4140625,133653.15625,REST,,019e4a8a-021a-73ee-93e6-5aa72efa3c15
11041.681923500004,1779367027.5966141,154056.453125,88533.9609375,156671.609375,99117.0234375,122814.875,147153.515625,125349.4296875,133516.21875,REST,,019e4a8a-021a-73ee-93e6-5aa72efa3c15
11041.685923500005,1779367027.5966272,154346.9375,88223.09375,156944.65625,99026.2265625,123159.140625,147282.9375,125626.1015625,133416.84375,REST,,019e4a8a-021a-73ee-93e6-5aa72efa3c15
11041.689923500006,1779367027.5967135,154580.421875,88474.5546875,157180.015625,99196.6875,123387.125,147486.78125,125857.3125,133605.671875,REST,,019e4a8a-021a-73ee-93e6-5aa72efa3c15
11041.693923500006,1779367027.5967348,154490.96875,88658.953125,157096.203125,99265.2109375,123279.4375,147459.546875,125770.671875,133670.578125,REST,,019e4a8a-021a-73ee-93e6-5aa72efa3c15
11041.697923500007,1779367027.5967512,154183.046875,88772.140625,156799.0,99230.4765625,122937.3203125,147265.765625,125470.1328125,133639.34375,REST,,019e4a8a-021a-73ee-93e6-5aa72efa3c15
11041.7081491,1779367027.5967667,154065.96875,88552.46875,156683.140625,99133.1171875,122827.0859375,147160.484375,125360.828125,133539.5625,REST,,019e4a8a-021a-73ee-93e6-5aa72efa3c15
11041.712149100002,1779367027.596783,154368.390625,88250.5859375,156970.671875,99054.5234375,123184.0859375,147302.78125,125652.25,133454.671875,REST,,019e4a8a-021a-73ee-93e6-5aa72efa3c15
11041.716149100002,1779367027.5967999,154593.296875,88487.5625,157197.046875,99211.9765625,123401.8828125,147503.40625,125871.7890625,133626.46875,REST,,019e4a8a-021a-73ee-93e6-5aa72efa3c15
